1	453816693
2	1929635398
3	604180803
4	1472583535
5	776791742
6	77315481
7	41355674
8	1505132086
9	1006166643
10	924317041
11	1668194450
12	1761577887
13	140482088
14	376426621
15	1798718884
16	1811095178
17	1677988828
18	654192161
19	903504770
20	1706486424
21	788063277
22	193360148
23	1004516455
24	1894638416
25	1475625494
26	749615103
27	1149516552
28	1099318237
29	52875712
30	1090289717
31	1402826246
32	1262378499
33	473859960
34	1841491853
35	1343727230
36	760019227
37	1587215348
38	1854296153
39	1431106021
40	446789110
41	1442897715
42	602546225
43	309417042
44	1689697390
45	1431859275
46	1223514980
47	1893802656
48	724905877
49	1466915302
50	817761379
51	2068849052
52	2132153432
53	95824621
54	1795108446
55	612897659
56	1796110036
57	2047132967
58	360244627
59	785162431
60	870405320
61	880982685
62	2113928270
63	1767881833
64	252794711
65	1918198656
66	1119424245
67	1156868803
68	91721852
69	417529409
70	74498338
71	1546864879
72	351637816
73	1663735373
74	445130302
75	882892251
76	1796792756
77	1463735687
78	1974120613
79	917740531
80	1878794732
81	1563281426
82	174873887
83	1955187112
84	1427684861
85	254192686
86	814613771
87	1396872649
88	175473062
89	1145040732
90	576431009
91	393374466
92	954916175
93	546635288
94	1814728222
95	351419540
96	1126012025
97	1081591546
98	1812501991
99	1342891728
100	1892221523
101	1049229516
102	576563698
103	702663039
104	875819357
105	1940048910
106	1381881707
107	382574377
108	1225447447
109	2068559168
110	453139893
111	1776629635
112	987840060
113	743602433
114	1542913293
115	1672328665
116	943799514
117	1509557831
118	2052390832
119	787002801
120	1935932370
121	1801880424
122	472667325
123	585915374
124	2111751908
125	1272502409
126	1044235808
127	1087350243
128	1341368280
129	201259117
130	774506297
131	1856710311
132	1928530262
133	669245203
134	1941033745
135	473480626
136	1387115071
137	386582600
138	1666836509
139	618630187
140	1060272580
141	1446789609
142	1375715242
143	1490229463
144	197773056
145	1217309692
146	2031793089
147	825997935
148	1482319294
149	863889243
150	1871179060
151	2036168858
152	2052784496
153	2061266469
154	706010422
155	790189427
156	718347628
157	982851697
158	1154740114
159	1496592031
160	1785920808
161	1813293949
162	1975611019
163	1708120905
164	1432404279
165	1470609376
166	1730875686
167	285250211
168	1376439004
169	362551585
170	537530063
171	1669954515
172	1013620177
173	1898811762
174	1078569870
175	1313517444
176	1986765993
177	187308439
178	1484198147
179	1710993025
180	1656621709
181	54273406
182	720966388
183	1897448240
184	2114603825
185	226113375
186	124729064
187	1618948708
188	1340579337
189	919058762
190	1640440311
191	1698261408
192	74279573
193	1917599587
194	711317660
195	1427207137
196	1708103234
197	793787224
198	1548692830
199	2101978747
200	528299077
201	209311891
202	1604104716
203	1347168401
204	645086152
205	604714411
206	979184256
207	1405834438
208	431319361
209	1017270306
210	1867462712
211	1446555981
212	2007429339
213	1408658969
214	1893412890
215	1661021093
216	1148619958
217	1797918451
218	1342715377
219	1902352637
220	1270868782
221	1761597451
222	2027954377
223	1089332490
224	1567796259
225	918523553
226	1732526159
227	1823460525
228	756124958
229	1740172091
230	1259623173
231	801796044
232	1712747345
233	728004850
234	786033791
235	1204259598
236	1410116137
237	1250188055
238	1945271360
239	12016774
240	615347516
241	2064114689
242	2124878818
243	404232205
244	487497332
245	1455205338
246	2042332848
247	842459752
248	979147502
249	1841507531
250	2127470052
251	259613577
252	1929760970
253	1406405920
254	23488865
255	164175298
256	1261162200
257	1221170029
258	924429534
259	1968893947
260	520444244
261	1552110137
262	154849811
263	1120660876
264	503371071
265	270184264
266	383373508
267	1862159593
268	2113433258
269	822582231
270	1812958720
271	1296725827
272	817045185
273	888510370
274	1086579902
275	2068140953
276	945809306
277	820365427
278	736629868
279	2063959677
280	273236363
281	1488450468
282	41117257
283	274530016
284	1770878677
285	607858726
286	1951384995
287	776831452
288	882471375
289	929569325
290	371690654
291	1995420859
292	198156052
293	59125114
294	1608044677
295	96731158
296	1918970700
297	845498577
298	891685128
299	1462696413
300	259085291
301	632336297
302	1830395031
303	541455925
304	198749190
305	237637820
306	936834607
307	302327181
308	817669246
309	2131962356
310	1941300825
311	254292982
312	1967375667
313	661598764
314	771086943
315	1616223549
316	1335310958
317	827463243
318	1724713316
319	9316617
320	2014163104
321	1367765603
322	1672974236
323	748576481
324	637217886
325	1865786580
326	487880633
327	1263798586
328	1680264083
329	1481255180
330	376034193
331	1471673394
332	292742847
333	2094100637
334	116881998
335	1516193322
336	249622912
337	1130923253
338	267849455
339	1772412728
340	798149709
341	408369433
342	874751653
343	237637612
344	811032817
345	2066769426
346	1386780584
347	229976622
348	1906158347
349	2022288329
350	1182274570
351	462937891
352	1492221499
353	720857748
354	1098521575
355	1815409872
356	2031111685
357	1000435606
358	315418707
359	1313269452
360	1465327185
361	1061031807
362	745274504
363	2135443982
364	674790763
365	1633137961
366	1427456832
367	320328629
368	833682310
369	45460540
370	256462593
371	1327211234
372	1217767579
373	1594275188
374	1743342553
375	827595482
376	2023624112
377	158557046
378	750780083
379	433630636
380	541133745
381	1455172575
382	837550027
383	634847178
384	1072059424
385	213472353
386	254532623
387	116632542
388	130356880
389	2050436293
390	1664992531
391	1847026828
392	1810704657
393	1706056626
394	1086322751
395	707171912
396	1391762973
397	591210436
398	1137465321
399	1661803946
400	1646796503
401	1242817141
402	830544380
403	535039323
404	556539545
405	796808858
406	1868697456
407	1902001011
408	1144720236
409	1731425905
410	108170642
411	1373729951
412	999148328
413	196233646
414	1361244489
415	1944562570
416	2072921568
417	424343715
418	1758214364
419	1335397278
420	2047475047
421	1093466192
422	2117689811
423	179871999
424	821096456
425	150295773
426	1800087950
427	2097265321
428	593406314
429	1876240064
430	1662824757
431	1347438524
432	1539472504
433	731398285
434	2773594
435	1256050992
436	1479906038
437	484915251
438	1192306988
439	1370112338
440	400391519
441	1662089582
442	1972431179
443	1329640457
444	409605962
445	425588640
446	1422178022
447	295679042
448	1912901007
449	270536231
450	2115811030
451	1283440275
452	1379115020
453	1374161343
454	371710891
455	3494724
456	465034601
457	454090839
458	1608562816
459	199459779
460	1476280129
461	1993960994
462	1945536056
463	984784519
464	1758548720
465	2015032563
466	355634161
467	338820776
468	1158048046
469	2053602827
470	151434788
471	37697225
472	1662535863
473	1729456480
474	1703268181
475	183492262
476	862523939
477	28678146
478	1027278415
479	422867736
480	1542687518
481	1888747924
482	857005799
483	1149500368
484	282609925
485	1993399123
486	167730636
487	507909874
488	949289565
489	170199310
490	1147654251
491	981666052
492	45547754
493	607871255
494	1166449286
495	1108693123
496	1157227324
497	1412182498
498	1608305327
499	1680494584
500	2000571917
501	348109723
502	2056853209
503	436576357
504	2098767020
505	570878162
506	391761631
507	147568744
508	491854062
509	37802699
510	1692552164
511	1920244512
512	2025225749
513	1895841507
514	1815428034
515	388606686
516	797840891
517	1616938836
518	1462497210
519	1068003239
520	1240669584
521	401745861
522	1710012435
523	1825974962
524	934541597
525	772441387
526	473211351
527	100900213
528	1108238918
529	1698815299
530	1851019516
531	1686631617
532	303946168
533	107508941
534	212525758
535	769204315
536	1310648729
537	1320732058
538	1851259446
539	545435251
540	397510830
541	769451915
542	1361682852
543	31358025
544	1511774858
545	104516151
546	154897632
547	60026069
548	804400035
549	1904668636
550	1586202264
551	733534907
552	463866746
553	1385873511
554	1681522512
555	996722309
556	1116951763
557	1400897138
558	1715389439
559	431478536
560	1778888669
561	1406138859
562	528594052
563	744408489
564	531754432
565	1925147701
566	1870916102
567	1311320579
568	783449788
569	554823553
570	521452591
571	596714360
572	1601657741
573	826623259
574	2122012660
575	384549210
576	401830087
577	989485104
578	1797190134
579	793668584
580	535279726
581	1709524554
582	890174876
583	106706145
584	2131161231
585	1376818925
586	40315486
587	848715643
588	1240927673
589	1971447610
590	1219219751
591	286826768
592	1394709974
593	1644401202
594	873525448
595	1917855389
596	766683716
597	1732770549
598	1369911750
599	265579644
600	1491008802
601	1298846959
602	1428881997
603	264514011
604	1581043481
605	1214283034
606	206363120
607	1103928485
608	1287087528
609	1643875620
610	286804919
611	1178258268
612	128886530
613	1155033423
614	1629396397
615	2088731386
616	662752851
617	1112167807
618	1509542536
619	381887339
620	1430040554
621	1551426583
622	741882246
623	1534728764
624	2111357154
625	1273474479
626	2051238157
627	1087398398
628	2048249499
629	886512560
630	1060313957
631	1799758198
632	999594924
633	594884562
634	1768124895
635	247571915
636	705045220
637	1020091850
638	1699556471
639	1535042080
640	1818784227
641	1966121487
642	1471916510
643	1667868923
644	229121620
645	140435130
646	287978151
647	2071536325
648	2140570966
649	1095215891
650	1283604031
651	1337938973
652	1970329643
653	411728810
654	49742150
655	1656721475
656	459507708
657	1086611393
658	1718190264
659	562073549
660	1850941811
661	2056583532
662	100781169
663	109128594
664	4111007
665	144218408
666	17614766
667	283687563
668	694473696
669	852043733
670	69578370
671	1422891727
672	1860136379
673	2063623673
674	1561822055
675	1805207507
676	597510609
677	1512623474
678	1601879560
679	711330525
680	1147799402
681	812656023
682	1342878912
683	424719804
684	206937903
685	2136722040
686	1570928269
687	1966168091
688	164196084
689	1784104793
690	705541063
691	937709814
692	1611208492
693	1351016274
694	133219167
695	311481064
696	711536189
697	1981413230
698	1914605156
699	1754079201
700	1742721602
701	1208480379
702	1845123257
703	2133038119
704	1315512389
705	160982
706	163221004
707	709777
708	1628852159
709	1788008392
710	928269952
711	1583986165
712	1946013894
713	2088179009
714	1400933410
715	2022560824
716	23665997
717	662387931
718	594695348
719	1069652505
720	591683824
721	1145047222
722	1706095852
723	1900434194
724	1815661736
725	1871119613
726	1283400715
727	363619364
728	1942899913
729	1878017365
730	775429286
731	806320163
732	374309468
733	63388321
734	1066058008
735	1548060958
736	1067661115
737	1703218041
738	1992782330
739	336487655
740	1036795653
741	1423753555
742	421809100
743	1247878993
744	664253682
745	1233180201
746	1297453057
747	2009046520
748	56031860
749	823962841
750	70030949
751	1861845110
752	2094601439
753	726697576
754	1907989437
755	1709570532
756	393490295
757	1795500320
758	763819029
759	502140956
760	1494309314
761	1004825304
762	1718696955
763	1487648084
764	2023224743
765	650324880
766	1422663109
767	1919247446
768	625909267
769	123849100
770	2036345361
771	1259777821
772	176060649
773	1655777208
774	302112958
775	1766278747
776	725049396
777	1446266375
778	735098934
779	2023485548
780	1480259441
781	1401904543
782	630718504
783	1814072715
784	1232704073
785	467155082
786	1275730656
787	952787669
788	2031332390
789	1917096355
790	1072017441
791	1259273679
792	2128467096
793	692796115
794	1468991999
795	1916380424
796	2030003854
797	961700484
798	1396497321
799	1175431319
800	1893694400
801	2108067843
802	503322466
803	1851170942
804	581243481
805	68417223
806	1369925168
807	429249509
808	962530860
809	2036280914
810	1847354975
811	2019363133
812	1437087342
813	1781507146
814	1819971989
815	299242470
816	1867934620
817	1793712450
818	2047200493
819	1151698299
820	1012138196
821	1958695894
822	1234343827
823	542670737
824	1388261426
825	1973212331
826	846986857
827	1331456343
828	777482485
829	221278150
830	870227139
831	1455299362
832	1389591352
833	1408448589
834	223420478
835	744378331
836	434858932
837	1128618778
838	498591728
839	514167461
840	1972260339
841	1384489490
842	186787374
843	1976366859
844	330878986
845	1104957879
846	1666678869
847	1961143075
848	2102865743
849	473551789
850	1660454942
851	1808909972
852	408376953
853	1668098023
854	911806672
855	855128581
856	786740307
857	1284555468
858	1171376721
859	2124551005
860	1996218665
861	295439850
862	1404561943
863	841971590
864	1733388675
865	1061254063
866	888174553
867	454006855
868	788539824
869	418517349
870	1898304978
871	286059880
872	1414756029
873	1139922414
874	1011882633
875	285700128
876	2015440661
877	482616166
878	1681709027
879	703834078
880	1755631355
881	1407916229
882	1107398931
883	1273993138
884	180452907
885	606241732
886	1608657623
887	1901870918
888	817821251
889	1995755192
890	1034651911
891	1665149808
892	525801270
893	1306453868
894	1368614696
895	735528366
896	1870946443
897	1079582025
898	1298191159
899	1183304834
900	64408
901	1895073694
902	1860211220
903	1297689855
904	1017639659
905	717088425
906	2045076842
907	1083911063
908	1315937589
909	1759986435
910	1175728257
911	1563600482
912	2027728013
913	262348670
914	1738120436
915	1576983897
916	1480060208
917	1480675045
918	1714226227
919	1572079967
920	973709544
921	463266877
922	1988288521
923	16700234
924	1630090231
925	645581973
926	2059235683
927	2052662616
928	1483675771
929	1092939449
930	1657058832
931	1419479699
932	103906316
933	1502019378
934	1844745663
935	793261981
936	506213710
937	1953572779
938	1116909380
939	1873064234
940	1085789312
941	222236358
942	907022716
943	119532353
944	1385671202
945	246718270
946	1315791579
947	551529095
948	1806135024
949	1733084854
950	1645002995
951	45273631
952	539990696
953	2011391278
954	1598474763
955	1296175652
956	1301111497
957	614487223
958	898284373
959	1631704066
960	238588495
961	363548666
962	1956124624
963	1374696709
964	1968753302
965	1003386193
966	792620637
967	925893902
968	1534442730
969	1924754711
970	829757062
971	1214782595
972	398747137
973	914779618
974	2068114424
975	286964237
976	555747227
977	887302260
978	1273841114
979	452451143
980	763595877
981	892330673
982	432362600
983	2102140619
984	31041508
985	714140362
986	1149646199
987	1300720149
988	311159649
989	1348302786
990	1881716952
991	331691373
992	2023167033
993	685118405
994	127345238
995	1628747660
996	1125351441
997	1617532110
998	496938455
999	467548160
1000	1631627587
1001	603532540
1002	516006081
1003	322205112
1004	143712461
1005	140645785
1006	481984922
1007	619557488
1008	1622767158
1009	1784536684
1010	1917930865
1011	598284434
1012	1296467118
1013	1259615115
1014	1658650020
1015	1497671753
1016	765122103
1017	1489545440
1018	816310822
1019	1657392092
1020	792561185
1021	362994562
1022	936754221
1023	458958523
1024	582164691
1025	1803810124
1026	465652433
1027	110970347
1028	441119145
1029	1343401623
1030	1140656576
1031	1900173365
1032	959079942
1033	1789116280
1034	1207800091
1035	438023156
1036	1178891312
1037	1499229686
1038	112700511
1039	1581254632
1040	1893250158
1041	728853257
1042	988414538
1043	211695351
1044	793279631
1045	529475166
1046	88813268
1047	1347172793
1048	590193466
1049	980947269
1050	1976373718
1051	730183871
1052	1692242589
1053	1124075076
1054	1892900906
1055	412542709
1056	1680453062
1057	551682755
1058	1791383105
1059	923613474
1060	1700946159
1061	513276697
1062	1144581511
1063	2098394608
1064	1252952229
1065	1448335852
1066	198721554
1067	697398559
1068	167814190
1069	955030795
1070	1426140682
1071	1469479334
1072	2073235747
1073	1638589186
1074	2045654552
1075	762480158
1076	1253322757
1077	960801174
1078	991801548
1079	128197106
1080	292741503
1081	820340360
1082	1926808590
1083	1038643051
1084	1108735785
1085	1051127831
1086	772926784
1087	1386413282
1088	503471614
1089	625164148
1090	1059894490
1091	87793014
1092	1051504819
1093	222720978
1094	532807135
1095	1518137803
1096	1106083556
1097	1879710154
1098	527513719
1099	1572447509
1100	1931925089
1101	1743619778
1102	910831119
1103	1095032792
1104	714077435
1105	1277065812
1106	306354874
1107	308887207
1108	1942498956
1109	1894039581
1110	1090335172
1111	765237737
1112	1893021610
1113	1413951703
1114	193462016
1115	1529969990
1116	556665793
1117	1535279266
1118	1947914863
1119	2094595021
1120	766926270
1121	896574772
1122	680583321
1123	343994522
1124	1348341511
1125	1645689200
1126	1041814892
1127	2114537119
1128	202490798
1129	785385099
1130	1144795977
1131	1824577847
1132	585232352
1133	865473493
1134	935069990
1135	45122268
1136	440103201
1137	1129966210
1138	339429784
1139	1279743789
1140	734692766
1141	309957113
1142	585086586
1143	977440615
1144	1103045200
1145	801287557
1146	436628556
1147	865072593
1148	484706674
1149	590443263
1150	1589549291
1151	1972201348
1152	1137754986
1153	1985898104
1154	815375387
1155	1683606260
1156	500593497
1157	565100487
1158	1838271734
1159	718793267
1160	952693548
1161	570464829
1162	1870522980
1163	133247306
1164	292266400
1165	1793972067
1166	330305090
1167	2022798168
1168	1345297901
1169	331294046
1170	1784726996
1171	601788986
1172	70950951
1173	1511328837
1174	481390739
1175	871013682
1176	1047688136
1177	1344888132
1178	1034690409
1179	32525510
1180	1846443900
1181	2012791105
1182	291080525
1183	474793497
1184	477014042
1185	1057859315
1186	1372687857
1187	851341323
1188	801620004
1189	259815625
1190	340745482
1191	1860983479
1192	911552853
1193	155146319
1194	421307565
1195	1246593851
1196	1326856057
1197	754920954
1198	219246823
1199	2106257650
1200	1662406024
1201	1864352363
1202	1068827177
1203	1987910378
1204	2019769345
1205	1130073058
1206	1081220271
1207	1271984141
1208	53796094
1209	582211801
1210	2122851290
1211	576700080
1212	369787493
1213	811531382
1214	1580218545
1215	417833183
1216	1412047464
1217	1675216075
1218	1084180682
1219	1488445461
1220	713388259
1221	1906217231
1222	1073325278
1223	1246201851
1224	1846677844
1225	889039417
1226	369199546
1227	336595397
1228	473489494
1229	1605870988
1230	1727452689
1231	159712434
1232	1007281992
1233	1723770089
1234	870036439
1235	1986403398
1236	1162350403
1237	1613994748
1238	2063318068
1239	957336684
1240	1480131246
1241	1253562763
1242	2082384804
1243	986897463
1244	1959218901
1245	282278364
1246	1019567137
1247	1749322191
1248	1446268091
1249	1990567290
1250	240865895
1251	2033756293
1252	392362006
1253	1036313420
1254	2112528593
